Transaction_ID,Customer_ID,Transaction_Amount,Transaction_Date,Payment_Method,Product_Category,Quantity,Customer_Age,Customer_Location,Device_Used,IP_Address,Shipping_Address,Billing_Address,Fraudulent,Account_Age_Days,Transaction_Hour
b0933674-58d2-498e-ae49-64ac2030898b,42c08db4-904d-4218-86ee-1f724f1f5093,323.25,1/27/2024 15:07,bank transfer,home & garden,3,28,East Jennifer,tablet,29.27.28.182,"PSC 4217, Box 9480
APO AP 93208","PSC 4217, Box 9480
APO AP 93208",0,36,15
1753b6ca-e38d-4788-a819-683c169ea133,c055d0fe-22ad-46b4-b04b-9caaea24db8e,286.12,3/17/2024 23:34,credit card,toys & games,1,23,New Donnafort,desktop,192.33.161.172,"5896 Robert Forge Suite 633
South Susan, HI 96458","18677 Dylan Motorway Apt. 508
East Codyberg, AL 05097",0,182,23
6dc5284a-3255-420d-b989-66c0a84ddf62,7794ffa0-d20d-48e8-96ce-49b0922087a8,72.12,3/13/2024 3:25,credit card,electronics,4,38,Markland,mobile,166.23.76.123,"733 Caitlin Parks Apt. 322
East Kennethchester, GA 14600","733 Caitlin Parks Apt. 322
East Kennethchester, GA 14600",0,274,3
ac7c4696-78e8-4f96-9e0c-191f17104c4f,9b2fa962-1118-471d-a9ee-e0836aa085c9,32.02,3/12/2024 0:36,bank transfer,health & beauty,1,39,Mahoneyfort,mobile,22.61.205.126,"5905 Miranda Road
Fordchester, CO 06029","5905 Miranda Road
Fordchester, CO 06029",0,175,0
ac48d449-d8a0-472d-9e80-c7c861a0219f,25c3007e-862c-43bf-b3e9-5f1a01d14e01,40.8,1/28/2024 14:57,bank transfer,electronics,2,32,New Allen,mobile,12.239.47.240,"109 Edwin Valley
East Andrew, FL 77095","109 Edwin Valley
East Andrew, FL 77095",0,89,14
81cc4fcb-2dc7-4613-a8c4-460f9f400089,c61fb1ed-e3ed-4972-9838-fe01ecf6e7c9,59.14,3/30/2024 22:41,debit card,toys & games,5,38,South Robert,mobile,144.98.189.127,"32857 Grimes Wells
Lake Megan, NY 60400","32857 Grimes Wells
Lake Megan, NY 60400",0,192,22
6f674e64-380f-430d-a933-433d472e66d9,539a4415-6878-4897-ad45-2aeb94d79ff2,89.76,1/1/2024 14:01,credit card,health & beauty,2,28,Wilsonborough,mobile,40.10.155.102,"2250 Walker Manor
Joelfort, IA 69115","2250 Walker Manor
Joelfort, IA 69115",0,6,14
9cd4d927-5e5f-4f36-a10f-3132d2758489,15fa31e5-dbdd-4077-b75c-27b09f9ae55e,146.56,4/2/2024 10:58,credit card,health & beauty,3,39,North Bethanymouth,mobile,47.192.15.146,"PSC 2181, Box 0491
APO AA 85883","8003 Moore Terrace Suite 969
Edwinburgh, KY 39600",0,265,10
ce83b9dc-e5bd-4913-b822-4f352597ab78,bb502829-d951-4684-9882-028e3ca7e929,25.66,1/18/2024 5:29,bank transfer,clothing,3,27,Elliottport,tablet,69.94.130.43,"Unit 8231 Box 4703
DPO AE 43332","Unit 8231 Box 4703
DPO AE 43332",0,350,5
7a7eef0c-a88e-427f-b2bb-676980808b05,587e52fd-aaa5-492b-a6a3-788adaa5a24a,136.27,1/14/2024 16:47,bank transfer,clothing,1,47,Garzafurt,tablet,135.48.20.41,"813 Travis Meadows Suite 731
Thomasland, OK 26318","813 Travis Meadows Suite 731
Thomasland, OK 26318",0,13,16
51e9bd90-7ad5-412c-b097-80c5c26ff534,b88b07fe-675e-4eb2-a044-07c74667e600,276.78,2/16/2024 7:07,bank transfer,health & beauty,2,26,Lake Gailberg,mobile,213.5.231.172,"99921 Campbell Village
East Amanda, MT 63810","99921 Campbell Village
East Amanda, MT 63810",0,280,7
c30f0224-2836-4a5b-8461-132e3f0e7e52,a37d86f9-e5de-4652-b05d-0aed439bb0db,32.69,4/1/2024 1:52,debit card,health & beauty,1,52,South Justinbury,tablet,147.248.235.203,"7371 Scott Village Suite 480
Lake Monicatown, ME 71335","7371 Scott Village Suite 480
Lake Monicatown, ME 71335",0,173,1
04b5a3a0-1bf4-48c0-a4f6-66b4648539da,b5c20e78-2e50-4a83-b94e-9dce93f139f4,294.59,1/11/2024 5:44,PayPal,health & beauty,3,40,Brandonbury,mobile,10.224.128.114,"004 Sanchez Terrace
Summersmouth, HI 64244","004 Sanchez Terrace
Summersmouth, HI 64244",0,354,5
f8b7f646-f82c-486f-a56a-f2689395e36b,59c9ce56-157d-4578-9bf4-00baf308f412,206.11,3/22/2024 21:05,debit card,electronics,2,42,New Angelaville,desktop,141.90.52.225,"9837 Watkins Summit
Bensonport, DC 23600","9837 Watkins Summit
Bensonport, DC 23600",0,29,21
f21ad252-7f77-4230-8002-00446674b779,25d01922-e29b-477e-b9ef-a08a5a6f4ba5,62.46,3/30/2024 20:31,credit card,health & beauty,5,51,North Phillip,mobile,20.130.18.232,"38582 Barrera Mills
Port Jasonfort, KS 86075","0265 Sarah Expressway
Lake Randybury, KS 14368",0,60,20
36a6057e-4405-4514-b79a-90ae0a1f1b32,cbaebbf2-a58b-4d90-9325-a1ab333977c7,323.11,2/18/2024 9:09,debit card,toys & games,4,32,Andrewland,tablet,214.115.97.15,"20936 Christina Heights
North Jennifer, HI 02911","20936 Christina Heights
North Jennifer, HI 02911",0,351,9
35796490-c6a7-4929-a7df-f48d69db0af1,8351f076-32a6-490e-ba7f-0b05e14c759d,929.62,1/11/2024 13:52,bank transfer,toys & games,2,47,North Jacqueline,mobile,38.252.138.231,"564 Melissa Trail
Stephaniebury, HI 54813","564 Melissa Trail
Stephaniebury, HI 54813",0,215,13
a38d95a7-d7c3-4b21-9c13-89fb69e29831,b0d362ba-59c5-4ab6-bb70-53d938ebf22d,302.57,1/5/2024 16:49,credit card,clothing,1,38,South Jacobport,tablet,125.124.28.35,"0700 Robert Rest Suite 118
Port Donna, NE 64639","0700 Robert Rest Suite 118
Port Donna, NE 64639",0,203,16
c5fee55a-9c04-4547-b875-5259fe271918,546b54ea-af6f-41b6-a9bc-624d4fbd71b6,202.2,1/23/2024 15:03,PayPal,health & beauty,1,50,Sarahstad,desktop,56.205.112.176,"5570 Jonathan Common
South Lisaport, KY 90764","5570 Jonathan Common
South Lisaport, KY 90764",0,208,15
ff869ffc-cbf8-4bbd-92fa-5a01923aed2e,cf1041bf-c070-44c6-898f-f66b592f9aad,43.84,3/11/2024 4:21,bank transfer,clothing,4,37,East Donaldmouth,desktop,208.55.94.114,"50196 Mason Plaza
Andrewland, PW 11090","50196 Mason Plaza
Andrewland, PW 11090",0,169,4
73854638-d451-4c53-957a-10c06134db05,0238dec4-c921-49e1-969e-c0a1341cf1b7,65.94,1/13/2024 19:59,bank transfer,home & garden,2,26,Port Richardport,tablet,177.34.85.175,"14629 Jeffrey Heights
West Douglasmouth, IA 31597","14629 Jeffrey Heights
West Douglasmouth, IA 31597",0,331,19
6db3ed87-347b-45a0-9e0f-95f924722825,6b3ad8cf-5e38-4332-9260-5ed9f696034c,1008.81,3/4/2024 20:37,credit card,home & garden,4,40,East Danielleport,desktop,6.125.91.123,"247 Hayden Manor Suite 846
East Meghan, HI 98359","247 Hayden Manor Suite 846
East Meghan, HI 98359",0,10,20
6047d330-7e7e-4a2f-a274-fa073cc71061,dcec3c98-4f3a-40ea-a0f6-2b9712089563,1278.6,3/19/2024 4:30,PayPal,health & beauty,4,9,Castroborough,mobile,7.143.203.137,"10676 Beth Crescent
East Jamie, MI 34489","10676 Beth Crescent
East Jamie, MI 34489",1,20,4
d1614b99-f195-40ac-b288-48a7decf2033,ad6ba425-0c13-40a7-b86e-4622a631c6eb,280.63,3/15/2024 22:49,debit card,health & beauty,1,28,Port Linda,tablet,87.58.67.88,"99172 Barbara Ramp Apt. 663
Maryport, NY 83541","99172 Barbara Ramp Apt. 663
Maryport, NY 83541",0,205,22
a3439f55-6029-40b5-b822-72052d3d1828,cfb78774-afca-436a-b708-51cd7e24d96c,218.28,1/18/2024 12:54,debit card,clothing,5,31,North Jessicatown,desktop,105.129.39.124,"86342 Joseph Extension
Janetburgh, DE 44902","86342 Joseph Extension
Janetburgh, DE 44902",0,255,12
3850ec84-5e4b-4a43-90e2-a8b329323ffb,23377626-d0c1-4226-b4dd-49d12c1d8461,60.07,1/5/2024 3:21,PayPal,home & garden,3,33,North Donald,mobile,176.98.158.147,"51595 Rodriguez Fords
Gabrielaton, OR 11028","51595 Rodriguez Fords
Gabrielaton, OR 11028",0,148,3
ffef80d6-d7ff-4d14-8b30-921148bf1e57,8a0eea58-30b6-4636-8ede-3fadeeb24bbe,596.95,3/6/2024 16:36,debit card,home & garden,1,48,North Stephanie,tablet,91.68.32.17,"53619 Michael Mount
Willieland, RI 88333","53619 Michael Mount
Willieland, RI 88333",0,358,16
69dc1259-9ec6-4134-9a96-3082d80f1ebf,6e73ec7e-c0c6-48cc-ba31-c1af27b47dce,131.87,1/4/2024 11:06,debit card,toys & games,3,30,East Rebeccaside,desktop,36.140.47.152,"6082 Mike Avenue
Port Marc, OK 92395","6082 Mike Avenue
Port Marc, OK 92395",0,320,11
8a9621bf-2592-4184-8223-ba3904c9e139,6d39973a-8199-48b9-809c-a844958c2e5e,276.33,1/1/2024 19:57,credit card,toys & games,4,43,West Denise,desktop,59.192.238.25,"78850 William Bridge
Port Jordan, OH 86056","78850 William Bridge
Port Jordan, OH 86056",0,138,19
cc185866-7cdd-4bdb-aa11-1796c36bb335,b94c994e-71c7-47ba-9928-28caae1715cc,146.48,1/28/2024 20:17,bank transfer,electronics,3,43,Williamsland,mobile,139.175.83.99,"3882 Beth Cliffs
Andrewfort, OH 19269","3882 Beth Cliffs
Andrewfort, OH 19269",0,125,20
295e45ae-84a2-4c5e-9493-9f80c8aa926a,92c6ef66-3f8f-4546-8cd7-342c851b5f4b,288.16,1/15/2024 13:06,bank transfer,toys & games,2,35,New Jessica,tablet,27.54.108.179,"4687 Pruitt Hollow
North Bryan, MI 62787","4687 Pruitt Hollow
North Bryan, MI 62787",0,269,13
b51d3a79-ec44-42ff-999b-159d725d55af,ec73a396-75c5-4099-8fdd-f86cf4ae69ea,400.19,3/25/2024 0:51,PayPal,clothing,2,24,East Melissa,desktop,84.214.198.58,"13977 Amanda Walks
Chambersmouth, CA 65064","13977 Amanda Walks
Chambersmouth, CA 65064",0,365,0
2736b7e6-3cee-4207-9e49-2ae9eb1ad02b,53bb2d5c-91ee-4b7b-98b6-a1ab9170e9fe,269.89,1/14/2024 9:46,bank transfer,toys & games,3,24,Zacharyland,tablet,188.108.176.27,"66855 Gina Ranch
Port Kevin, RI 52057","66855 Gina Ranch
Port Kevin, RI 52057",0,263,9
b4963e80-c3da-42b0-946c-4bae96ff268d,12021497-b611-416d-8993-2913e85d5909,99.27,1/23/2024 10:57,PayPal,home & garden,1,37,West Williammouth,desktop,97.170.77.158,"PSC 0243, Box 7982
APO AP 71464","PSC 0243, Box 7982
APO AP 71464",0,247,10
e7ec25d9-2831-499a-b7e0-6fb6006e8169,b42aee68-6093-4ef7-a1b0-24eacd09327e,16.08,2/18/2024 11:25,PayPal,clothing,1,45,Garciashire,tablet,99.189.76.247,"2667 Davis Extension Suite 956
Lake Malloryshire, MO 18606","2667 Davis Extension Suite 956
Lake Malloryshire, MO 18606",0,196,11
97516431-c0a7-4ce7-81f3-4bd701b843aa,c728a8f8-a49d-4e9e-830f-20ce9ab46764,357.75,2/16/2024 11:58,bank transfer,home & garden,4,39,Theresaton,desktop,165.20.191.230,"684 Patricia Plaza Apt. 433
Starkmouth, OK 84143","533 Meyer Turnpike Suite 682
East Robertville, AK 56039",0,156,11
be5a9536-d16c-4903-a440-ca02922790ef,7c81dc85-2d69-4220-a1a8-c2990a6fa234,145.53,3/18/2024 12:50,bank transfer,electronics,4,41,Port Tiffany,mobile,200.58.17.93,"Unit 6407 Box 9036
DPO AA 55405","Unit 6407 Box 9036
DPO AA 55405",0,314,12
0104403a-a64a-43bc-8761-5fc9cd56ca4c,d5746dab-bef6-4946-9853-5af3c3c74e78,147.22,2/14/2024 11:44,credit card,toys & games,3,44,Danielborough,mobile,35.142.214.126,"381 Victoria Mountain
Eatonmouth, GA 90667","8627 Misty Shoal Apt. 333
South Taylor, AK 42923",0,306,11
b4d5e026-42f6-4f0f-ac0c-066c0bbba99f,7f4c6d61-13b5-4e84-8b1a-a74b0491abdf,72.92,1/20/2024 1:30,credit card,toys & games,3,40,Kevinhaven,mobile,75.175.205.0,"570 Kylie Trail
East Amyville, KY 07620","570 Kylie Trail
East Amyville, KY 07620",0,141,1
f51b54b2-71da-4ab3-96be-b7f43ec44404,5f2c8cba-4f49-4d0e-8fba-1da4e27ce0be,40.3,2/10/2024 11:07,debit card,health & beauty,1,35,Kellyland,desktop,175.43.46.163,"639 Karen Neck Suite 711
Brandonstad, CA 89716","639 Karen Neck Suite 711
Brandonstad, CA 89716",0,232,11
c484fc89-8492-48c7-ba34-9ad49664ffc9,cc3238da-b69b-4e97-8711-709009c1f1e9,153.47,2/23/2024 23:33,credit card,electronics,3,40,East Makaylaport,desktop,148.25.187.148,"079 Melissa Glens Apt. 768
West Matthewborough, PR 22877","079 Melissa Glens Apt. 768
West Matthewborough, PR 22877",0,35,23
d1d64bc8-d7de-47b7-96d1-d12e52b3fb2b,614b3545-8281-4fda-bb6a-cc0f8e760cea,295.19,2/8/2024 13:33,PayPal,toys & games,3,49,Stuartland,tablet,83.222.243.36,"9457 Isaac Grove Apt. 299
Medinabury, DC 10394","9457 Isaac Grove Apt. 299
Medinabury, DC 10394",0,310,13
50e44fc1-47b2-44e6-a4a0-882db78414e9,1a004ccf-6ffe-40a3-aede-600bdbef2658,815.35,1/3/2024 6:15,credit card,electronics,3,48,Charleschester,tablet,29.179.168.174,"USCGC Ramirez
FPO AE 70219","USCGC Ramirez
FPO AE 70219",1,20,6
b4048665-5fea-45e6-a94b-86d34bdebc43,3597be6f-f473-4adc-aa6b-2c41fe426405,56.26,1/15/2024 13:40,PayPal,toys & games,2,49,Maryfurt,mobile,94.25.191.180,"36574 Allison Trafficway Apt. 450
East Laurentown, CA 49865","36574 Allison Trafficway Apt. 450
East Laurentown, CA 49865",0,185,13
3848538e-8508-4874-bac3-9323e7eeb398,c9d50c4f-f608-4d26-b14a-aa93c2d62655,164.31,3/21/2024 9:15,debit card,home & garden,5,22,Duartechester,desktop,71.133.103.91,"1751 Melanie Turnpike
North Kimberlyburgh, AS 41879","1751 Melanie Turnpike
North Kimberlyburgh, AS 41879",0,309,9
61a5366d-e8f3-45c5-8a99-bca7c37b8ea0,63eb88a0-db64-46c3-b2f3-8963d4cdfca8,18.61,3/19/2024 6:18,credit card,toys & games,4,43,West Jerry,tablet,17.91.6.137,"PSC 1123, Box 7850
APO AA 12029","PSC 1123, Box 7850
APO AA 12029",0,299,6
f623919b-148b-4698-99c1-46b07f3b3f02,bf77d1c6-f1fe-421f-898e-6e211dcb472e,34.32,2/11/2024 13:25,PayPal,toys & games,2,51,South Johnny,desktop,59.222.142.77,"USCGC Garcia
FPO AA 79755","USCGC Garcia
FPO AA 79755",0,185,13
540f0998-e364-4e36-825d-e944f5c7bdba,c2de6271-8fb9-418c-9b03-16fd34b15729,20.98,1/1/2024 9:12,credit card,home & garden,5,36,East Rachelland,mobile,188.52.19.143,"679 Vega Mountain
Santiagohaven, LA 63326","78173 Tim Throughway Suite 088
Morganfurt, SC 18069",0,185,9
65ebef56-a7cd-46f4-b5ff-9b54cb1e9854,b9828bea-355a-4fda-acb3-0d3ed622eedd,32.22,2/22/2024 5:42,credit card,health & beauty,1,20,Mackenziemouth,tablet,129.127.57.62,"PSC 3938, Box 0497
APO AA 06524","PSC 3938, Box 0497
APO AA 06524",0,12,5
4daa8227-0dc6-490b-a5e2-4a44da67c1db,d5fa0e28-1e8f-49d1-828a-fd0302154d43,265.42,3/5/2024 15:59,credit card,clothing,5,32,Ronaldmouth,tablet,132.246.127.197,"8973 Barry Turnpike
New Kristinaton, AL 45239","8973 Barry Turnpike
New Kristinaton, AL 45239",0,308,15
1674a54f-be4a-44c3-91bc-b1e4b8153695,3e164c83-daaa-47f8-9836-d00c95e86b0f,195.97,2/8/2024 7:22,debit card,clothing,4,43,Garcialand,tablet,213.81.58.0,"451 Robinson Rest Apt. 202
Jessicatown, TX 22701","451 Robinson Rest Apt. 202
Jessicatown, TX 22701",0,360,7
e0b7f227-2c2e-4aeb-88dd-98a43a532cc4,2a856807-cac9-40c6-b1ad-f55988dbc38b,440.26,1/31/2024 23:50,PayPal,home & garden,3,30,New Jacob,mobile,203.159.250.116,"22412 Morales Walks
West Raymondton, MP 34507","22412 Morales Walks
West Raymondton, MP 34507",0,75,23
6ac7d267-b01f-4e07-b05a-89155aa40451,eadf9223-d719-4b6e-a0de-628fbfbddb46,477.74,1/28/2024 19:38,PayPal,home & garden,4,22,Jonesport,tablet,52.120.96.189,"7831 Valenzuela Ports Suite 634
Englishchester, GU 81409","7831 Valenzuela Ports Suite 634
Englishchester, GU 81409",0,197,19
27e74593-f132-495b-aada-1e83570cb564,b7de58a9-5db5-41a0-956d-de75aab707c1,73.09,1/31/2024 3:19,credit card,clothing,4,49,Lake Gracefurt,mobile,102.232.191.67,"812 Alexander Keys
South Christopherburgh, TN 26345","812 Alexander Keys
South Christopherburgh, TN 26345",0,75,3
30ea76e2-b0d4-4528-98e4-0fd8012d87f1,cf415cbc-efdb-487a-b278-bc1d9e496f7f,14.27,1/28/2024 19:50,bank transfer,health & beauty,4,15,Michelleland,tablet,44.101.105.103,"774 Brandon Alley
Gutierrezberg, KY 35477","774 Brandon Alley
Gutierrezberg, KY 35477",0,332,19
67a1f38d-53d1-4a94-8b6a-86455b109cd8,f080ecfb-2947-49cf-9057-3b4ce0883be9,17.58,3/19/2024 8:21,credit card,health & beauty,5,27,North Christopherfurt,tablet,98.97.151.249,"65940 Stephens Tunnel Suite 444
Lawrenceview, FL 29433","65940 Stephens Tunnel Suite 444
Lawrenceview, FL 29433",0,89,8
e624471d-14a6-459c-b5f4-e390ee56cadb,85bc8af9-2cc8-4f88-b860-6018a440f261,22.23,3/9/2024 18:57,debit card,health & beauty,4,50,Mistychester,tablet,191.254.146.241,"8822 Matthew Knolls
New Nicholas, GA 88806","73118 James Road
Guerraland, NC 71709",0,73,18
1561ae55-6e35-4b5d-9c98-9805242c25f6,984a8c95-44f5-4c57-9780-64b0fbd75c43,229.27,1/29/2024 4:48,bank transfer,toys & games,1,38,West Debra,mobile,154.88.164.150,"444 Miller Trace
Charlesside, NV 73027","32030 Parrish Springs Apt. 804
Hunterburgh, AL 25856",0,99,4
7de27baa-48bf-428f-a5b3-5698b7e55a80,aab33e3e-cb57-479c-be1b-42ec544584be,11.64,3/8/2024 19:11,credit card,home & garden,3,34,Port Justinchester,mobile,46.225.242.246,"33518 Cameron Springs Suite 000
West Carol, CT 18674","33518 Cameron Springs Suite 000
West Carol, CT 18674",0,97,19
12b98090-49dc-4337-b7a6-6953612389b1,aff8bcb9-b3bd-4075-a172-c78529f7ef0b,39.22,2/10/2024 18:52,PayPal,home & garden,2,25,Loganburgh,mobile,50.90.230.150,"6049 Margaret Vista Apt. 350
Gloriachester, MO 96602","6049 Margaret Vista Apt. 350
Gloriachester, MO 96602",0,220,18
dd2bbe7e-963f-4aad-94bc-46d1b81d3f08,54c44823-a303-463d-bf50-bcf01afcb717,200.8,2/24/2024 4:48,bank transfer,home & garden,2,29,South David,mobile,135.17.250.239,"1719 Melissa Cove
New Paulton, PA 54993","1719 Melissa Cove
New Paulton, PA 54993",0,122,4
130e851c-cbdf-4021-8cb1-ac075e55c8da,dfc64b8e-0fb5-4573-a1df-bd5dff40731c,241.77,3/10/2024 18:49,debit card,health & beauty,1,28,New Jonathanport,mobile,208.42.86.139,"64273 Claudia Plain
North Nicholasbury, DC 87906","64273 Claudia Plain
North Nicholasbury, DC 87906",0,60,18
b989508a-480d-4bbe-8b45-3e5a38a0512a,974140fd-bfb4-4230-bcba-bc1f0fdd8cfe,124.25,1/8/2024 9:13,bank transfer,health & beauty,3,37,Jenniferville,desktop,137.152.160.87,"777 Chung Trail Suite 453
Lake Katherineville, OH 04264","8440 Hill Trail
Lindseyshire, DC 34147",0,23,9
b86335f8-952b-4745-b41a-58c762bf591e,c1a19899-823f-4f39-9cb6-242274192809,65.55,2/11/2024 2:43,bank transfer,home & garden,4,24,Michaelland,tablet,13.122.142.215,"6384 Susan Hills Apt. 223
Bonnieton, AZ 71427","6384 Susan Hills Apt. 223
Bonnieton, AZ 71427",0,283,2
ced3ce6f-d028-4b4b-8d99-e5c34be7d3de,0f8c1c9d-acd6-497f-a543-7842105c5e14,160.99,1/8/2024 0:22,PayPal,electronics,3,44,South Brittany,desktop,25.32.120.185,"2946 Young Dale Suite 233
Bentleystad, GA 70027","2946 Young Dale Suite 233
Bentleystad, GA 70027",0,59,0
47e0cd72-a34e-41b5-bec2-572cfe8bc4d1,f5a1c7fe-f9db-4b3c-a5e2-e191b99e0ea8,72.1,1/8/2024 15:37,debit card,electronics,2,35,Zacharyhaven,tablet,62.228.236.115,"34503 Todd Estates
Lake Alexander, WI 95430","34503 Todd Estates
Lake Alexander, WI 95430",0,69,15
17803cd6-699f-451e-93e7-a3232435167e,8a45740d-5885-4d87-a5e2-5fe8ea9bfe97,59.56,1/20/2024 12:54,PayPal,home & garden,4,20,South Kristentown,mobile,100.200.201.254,"948 Galloway Cove Suite 205
East Kayla, LA 20225","948 Galloway Cove Suite 205
East Kayla, LA 20225",0,277,12
df77adaf-d327-4457-8126-084889ee01dd,40042b40-405e-4d53-88df-5cc31ff22575,168.06,1/27/2024 21:00,debit card,health & beauty,4,26,Port Darrellville,mobile,202.216.164.250,"27973 Alexander Summit
New Austin, MA 93193","27973 Alexander Summit
New Austin, MA 93193",0,334,21
420c7d5a-0369-4a0d-9307-41c9445e360a,dba50fd4-c6b3-4ed7-abc2-b840d2b1331d,118.84,2/23/2024 23:26,PayPal,electronics,5,40,Chelseafort,mobile,24.106.211.92,"8874 Leslie Islands Apt. 526
Ortizview, OH 74709","8874 Leslie Islands Apt. 526
Ortizview, OH 74709",0,280,23
e863547c-17ed-47a3-95fc-b5da1da6caac,cb7ec0fa-5aa5-42dc-b1b7-8b4c34e9bbfc,101.01,3/16/2024 17:09,debit card,electronics,5,25,East Levimouth,desktop,46.89.68.142,"707 Jonathan Cliffs Apt. 578
East Danielle, ID 56226","707 Jonathan Cliffs Apt. 578
East Danielle, ID 56226",0,166,17
a18ece76-7322-4304-9f28-8c8e31aee924,8cff3f39-b61a-4c95-b22e-6fa13af504e6,112.55,1/5/2024 4:51,bank transfer,toys & games,2,6,West Brandonton,tablet,140.17.91.66,"5792 Chad Passage
Port Sarah, WA 69052","5792 Chad Passage
Port Sarah, WA 69052",1,338,1
79a0f3b2-5044-407b-b512-2a72a064df67,36f809f1-be18-46b3-a596-5a90e5b891a6,39.11,1/15/2024 20:35,bank transfer,toys & games,4,45,Perezstad,desktop,191.241.162.66,"2876 Sarah Knoll Apt. 636
New Taylor, MN 51692","2876 Sarah Knoll Apt. 636
New Taylor, MN 51692",0,205,20
8d906ba8-031b-4e68-8605-8c1e2c779ef8,bb2c02ef-51f9-49a5-a5ca-976a503ab12b,487.03,3/3/2024 2:10,credit card,home & garden,3,34,West Amy,mobile,98.38.214.217,"2384 Dixon Vista Suite 241
Karamouth, LA 87396","2384 Dixon Vista Suite 241
Karamouth, LA 87396",0,298,2
fcffbc1c-9d6a-4cf5-b00b-72a812029456,6afa575e-8e15-4ae0-ba5f-111752859a3e,993.56,2/28/2024 20:28,bank transfer,clothing,1,22,East Ronaldshire,tablet,104.126.63.186,"58021 Howe Via
Lake Samantha, OK 47067","58021 Howe Via
Lake Samantha, OK 47067",0,328,20
2f2f6039-c54b-4297-81ef-2c2195da8e3d,d1c2e6cb-ee7b-4825-b797-bd2b83d731e1,333.63,2/5/2024 6:27,credit card,clothing,3,35,Allenberg,mobile,101.219.216.48,"566 Jessica Hill Apt. 306
Davidside, PW 01176","566 Jessica Hill Apt. 306
Davidside, PW 01176",0,351,6
e67ff752-98f5-4214-b809-1890c608c1a3,992d56bd-0ce4-43c2-a6ce-f2b6b20f2461,44.08,3/5/2024 10:40,PayPal,clothing,3,35,West Sarah,desktop,150.229.241.5,"Unit 8854 Box 0364
DPO AP 82642","Unit 8854 Box 0364
DPO AP 82642",0,28,10
7ef74e26-4e79-4d53-97a5-0a24fd6516b8,96e3a36d-c280-469a-82a6-3daca4257056,239.79,2/23/2024 16:07,bank transfer,home & garden,3,21,Justinfurt,tablet,47.10.223.226,"4267 Rodriguez Forks Suite 372
Williamsmouth, VA 50255","4267 Rodriguez Forks Suite 372
Williamsmouth, VA 50255",0,196,16
7ec31329-96dd-47ba-aa98-163fb2a7fccd,b99fbf33-2924-4880-9c27-478de9417478,123.48,2/3/2024 17:54,bank transfer,home & garden,5,23,Jameshaven,tablet,210.84.211.130,"9816 Gabriella Roads
Edwinfurt, MI 59269","9816 Gabriella Roads
Edwinfurt, MI 59269",0,274,17
cf689cd5-b105-465f-9cab-a1b10b685932,3bbc8299-96c0-47f4-8539-b36a244c5dc0,301.73,3/3/2024 22:26,PayPal,health & beauty,4,42,Coreystad,mobile,57.11.109.135,"597 Joe Lakes Apt. 856
North Kellifort, MI 26561","597 Joe Lakes Apt. 856
North Kellifort, MI 26561",0,151,22
3a3ef4b0-077f-480a-bf76-5999fbbeb72a,012e1cd3-45fc-4977-a6c7-e7625d8b81f4,367.16,1/4/2024 8:32,debit card,health & beauty,3,28,Wilsonburgh,tablet,136.136.199.209,"845 Scott Gateway Suite 105
North Daniel, MO 62827","845 Scott Gateway Suite 105
North Daniel, MO 62827",0,314,8
46ef4ca1-4758-4daa-8c2b-2e67813f77bf,2d1e600d-a7bc-4bc4-a1dd-a172643998eb,355.73,3/3/2024 4:55,bank transfer,electronics,5,37,South Kimchester,mobile,78.234.167.79,"033 Harrell Fords
Donaldbury, PA 42539","033 Harrell Fords
Donaldbury, PA 42539",0,24,4
318ae30f-b96d-4f84-9d60-8107ab9876f5,264a7a73-9764-4a69-9997-721c019c6ff5,159.13,1/28/2024 16:04,debit card,home & garden,1,39,South Shellystad,mobile,179.95.85.93,"9494 Castro Viaduct
Joseside, WY 36573","053 Nicholas Trafficway Apt. 036
Tracyhaven, AK 89617",0,314,16
83392e2c-ddc3-4d1e-b682-fe4cc9df85de,2e3bcd13-6fc9-4f46-8a54-7165dcca55f6,92.41,2/13/2024 13:39,credit card,electronics,5,19,North Beth,desktop,45.35.29.6,"1154 Dawn Trail Suite 701
Greenmouth, CO 66894","1154 Dawn Trail Suite 701
Greenmouth, CO 66894",0,9,13
ff33a881-f437-40aa-9f6c-bd26c7ab7440,c2e3f38e-0a57-4d0f-8a93-cb954db9b211,158.02,1/7/2024 19:31,credit card,electronics,5,31,Lake Caitlin,desktop,172.255.30.13,"3643 Chandler Meadows
Markchester, WV 07768","3643 Chandler Meadows
Markchester, WV 07768",0,218,19
c216573b-7c10-4377-96e7-603cdc1bc174,602c09c5-73dd-4e68-a5d2-02da302eab93,354.78,2/23/2024 2:05,credit card,home & garden,3,42,Kellyside,desktop,5.78.247.109,"67525 Katherine Inlet Apt. 434
Matthewborough, MI 82698","67525 Katherine Inlet Apt. 434
Matthewborough, MI 82698",0,107,2
70770e29-a938-4afb-b8f3-7d3fb8120a7c,2d936f2e-d924-46ae-b10d-455525eb4789,339.95,3/23/2024 9:40,PayPal,electronics,1,40,East Jacob,tablet,160.171.146.55,"72205 Ellis Greens
Port Angelabury, WI 85006","72205 Ellis Greens
Port Angelabury, WI 85006",0,72,9
